北京#20240618#C1342	C1342	长城	沈静	sold	北京	0000024.30	20240618
青岛#20240417#C1343	C1343	大众	周鹏	pending	青岛	0000018.50	20240417
昆明#20240414#C1344	C1344	宝马	郑颖	sold	昆明	0000071.00	20240414
武汉#20240106#C1345	C1345	奔驰	杨敏	sold	武汉	0000044.50	20240106
杭州#20240207#C1346	C1346	小鹏	沈涛	pending	杭州	0000027.50	20240207
武汉#20241223#C1347	C1347	本田	唐伟	pending	武汉	0000013.40	20241223
武汉#20241018#C1348	C1348	五菱	沈超	pending	武汉	0000008.70	20241018
南京#20241129#C1349	C1349	本田	刘伟	sold	南京	0000010.60	20241129
宁波#20241104#C1350	C1350	吉利	陈强	sold	宁波	0000019.60	20241104
宁波#20240611#C1351	C1351	吉利	李涛	pending	宁波	0000020.90	20240611
北京#20240714#C1352	C1352	宝马	杨涛	sold	北京	0000077.90	20240714
杭州#20241029#C1353	C1353	本田	林静	sold	杭州	0000022.80	20241029
天津#20241127#C1354	C1354	大众	周洋	sold	天津	0000028.60	20241127
宁波#20241103#C1355	C1355	丰田	王军	sold	宁波	0000018.40	20241103
昆明#20240516#C1356	C1356	小鹏	陈杰	pending	昆明	0000042.40	20240516
北京#20241031#C1357	C1357	理想	周超	sold	北京	0000048.30	20241031
郑州#20240309#C1358	C1358	大众	孙杰	sold	郑州	0000014.80	20240309
天津#20240213#C1359	C1359	本田	张超	pending	天津	0000022.30	20240213
青岛#20240818#C1360	C1360	丰田	张娜	sold	青岛	0000033.40	20240818
西安#20240706#C1361	C1361	长城	陈敏	sold	西安	0000020.10	20240706
杭州#20240811#C1362	C1362	长安	郑敏	sold	杭州	0000013.40	20240811
南京#20240201#C1363	C1363	丰田	陈涛	pending	南京	0000016.70	20240201
沈阳#20241118#C1364	C1364	丰田	陈敏	sold	沈阳	0000030.40	20241118
杭州#20241228#C1365	C1365	特斯拉	李芳	sold	杭州	0000042.70	20241228
长沙#20240719#C1366	C1366	特斯拉	孙敏	pending	长沙	0000044.50	20240719
苏州#20241104#C1367	C1367	吉利	李杰	sold	苏州	0000013.70	20241104
宁波#20241129#C1368	C1368	特斯拉	郭鹏	pending	宁波	0000042.40	20241129
北京#20240826#C1369	C1369	吉利	张宁	sold	北京	0000015.10	20240826
长沙#20240819#C1370	C1370	理想	张鹏	pending	长沙	0000035.50	20240819
昆明#20240805#C1371	C1371	特斯拉	郑杰	sold	昆明	0000036.80	20240805
深圳#20240722#C1372	C1372	蔚来	吴洋	sold	深圳	0000038.40	20240722
深圳#20240209#C1373	C1373	奔驰	沈强	sold	深圳	0000085.10	20240209
沈阳#20240722#C1374	C1374	奔驰	刘杰	pending	沈阳	0000091.70	20240722
沈阳#20240127#C1375	C1375	蔚来	林鹏	pending	沈阳	0000064.50	20240127
郑州#20240823#C1376	C1376	长城	王洋	pending	郑州	0000019.90	20240823
郑州#20240228#C1377	C1377	宝马	沈鹏	sold	郑州	0000030.80	20240228
成都#20240730#C1378	C1378	特斯拉	郑娜	sold	成都	0000036.60	20240730
杭州#20240720#C1379	C1379	奔驰	王丽	pending	杭州	0000107.60	20240720
昆明#20241031#C1380	C1380	理想	周超	pending	昆明	0000040.90	20241031
广州#20240618#C1381	C1381	宝马	郑丽	sold	广州	0000043.10	20240618
杭州#20240417#C1382	C1382	比亚迪	王娜	pending	杭州	0000006.20	20240417
广州#20241209#C1383	C1383	比亚迪	李丽	sold	广州	0000020.90	20241209
苏州#20241212#C1384	C1384	丰田	杨鹏	sold	苏州	0000034.20	20241212
青岛#20241102#C1385	C1385	丰田	陈超	pending	青岛	0000018.50	20241102
南京#20240808#C1386	C1386	理想	周涛	sold	南京	0000038.80	20240808
深圳#20240322#C1387	C1387	小鹏	王芳	sold	深圳	0000034.10	20240322
青岛#20241114#C1388	C1388	吉利	林敏	pending	青岛	0000016.50	20241114
苏州#20241130#C1389	C1389	奥迪	吴杰	pending	苏州	0000034.40	20241130
青岛#20240826#C1390	C1390	丰田	杨伟	pending	青岛	0000023.90	20240826
上海#20240529#C1391	C1391	长安	李超	sold	上海	0000011.70	20240529
成都#20240113#C1392	C1392	长安	郑敏	sold	成都	0000010.60	20240113
南京#20240411#C1393	C1393	宝马	林军	sold	南京	0000053.80	20240411
西安#20240414#C1394	C1394	宝马	陈军	pending	西安	0000083.20	20240414
西安#20240411#C1395	C1395	小鹏	陈静	sold	西安	0000032.70	20240411
苏州#20240219#C1396	C1396	长安	林颖	pending	苏州	0000015.10	20240219
杭州#20240317#C1397	C1397	本田	吴静	sold	杭州	0000014.20	20240317
昆明#20241230#C1398	C1398	本田	李军	pending	昆明	0000019.00	20241230
沈阳#20240912#C1399	C1399	奔驰	张敏	sold	沈阳	0000072.20	20240912
昆明#20241011#C1400	C1400	特斯拉	吴敏	sold	昆明	0000040.00	20241011
长沙#20240704#C1401	C1401	大众	张超	pending	长沙	0000025.50	20240704
长沙#20240918#C1402	C1402	丰田	王军	sold	长沙	0000018.60	20240918
上海#20240326#C1403	C1403	长城	李颖	sold	上海	0000020.40	20240326
天津#20240715#C1404	C1404	长城	沈伟	sold	天津	0000016.80	20240715
昆明#20240809#C1405	C1405	大众	刘丽	sold	昆明	0000025.80	20240809
广州#20240730#C1406	C1406	比亚迪	郭强	sold	广州	0000012.60	20240730
郑州#20240210#C1407	C1407	奥迪	赵超	sold	郑州	0000062.30	20240210
宁波#20241023#C1408	C1408	奔驰	孙鹏	pending	宁波	0000049.40	20241023
武汉#20240513#C1409	C1409	特斯拉	刘敏	sold	武汉	0000033.20	20240513
杭州#20240425#C1410	C1410	长安	陈芳	sold	杭州	0000007.70	20240425
重庆#20241107#C1411	C1411	吉利	赵静	sold	重庆	0000013.00	20241107
北京#20240701#C1412	C1412	大众	周宁	sold	北京	0000017.50	20240701
深圳#20241115#C1413	C1413	蔚来	周涛	pending	深圳	0000041.40	20241115
北京#20241128#C1414	C1414	吉利	沈丽	sold	北京	0000016.80	20241128
杭州#20240112#C1415	C1415	丰田	刘宁	pending	杭州	0000035.90	20240112
重庆#20240529#C1416	C1416	宝马	孙涛	sold	重庆	0000028.50	20240529
郑州#20241020#C1417	C1417	理想	杨芳	sold	郑州	0000036.00	20241020
重庆#20240821#C1418	C1418	五菱	刘丽	sold	重庆	0000007.70	20240821
重庆#20241020#C1419	C1419	理想	唐宁	sold	重庆	0000029.20	20241020
宁波#20240913#C1420	C1420	吉利	杨颖	sold	宁波	0000010.30	20240913
广州#20240125#C1421	C1421	长安	杨强	sold	广州	0000015.90	20240125
南京#20241112#C1422	C1422	吉利	赵超	sold	南京	0000013.50	20241112
北京#20240525#C1423	C1423	丰田	杨娜	sold	北京	0000012.30	20240525
天津#20241022#C1424	C1424	长城	陈敏	pending	天津	0000013.00	20241022
青岛#20240412#C1425	C1425	丰田	周强	sold	青岛	0000032.70	20240412
郑州#20240202#C1426	C1426	奔驰	杨强	sold	郑州	0000058.50	20240202
郑州#20240628#C1427	C1427	理想	郭芳	sold	郑州	0000029.00	20240628
重庆#20241212#C1428	C1428	本田	林鹏	sold	重庆	0000026.60	20241212
成都#20241205#C1429	C1429	小鹏	郑娜	pending	成都	0000030.30	20241205
成都#20240829#C1430	C1430	吉利	郭洋	pending	成都	0000019.10	20240829
武汉#20241116#C1431	C1431	长城	郭伟	sold	武汉	0000011.50	20241116
上海#20240310#C1432	C1432	特斯拉	张涛	sold	上海	0000037.60	20240310
北京#20241119#C1433	C1433	蔚来	林超	sold	北京	0000051.00	20241119
郑州#20240217#C1434	C1434	五菱	陈鹏	sold	郑州	0000011.50	20240217
苏州#20240324#C1435	C1435	大众	刘涛	sold	苏州	0000016.10	20240324
深圳#20240628#C1436	C1436	宝马	李敏	sold	深圳	0000049.10	20240628
杭州#20240920#C1437	C1437	比亚迪	唐静	sold	杭州	0000017.20	20240920
重庆#20240707#C1438	C1438	本田	孙鹏	sold	重庆	0000013.90	20240707
宁波#20241109#C1439	C1439	吉利	赵杰	sold	宁波	0000012.60	20241109
杭州#20241218#C1440	C1440	小鹏	唐娜	sold	杭州	0000019.10	20241218
沈阳#20240930#C1441	C1441	理想	林芳	pending	沈阳	0000041.00	20240930
深圳#20241006#C1442	C1442	五菱	吴超	pending	深圳	0000004.20	20241006
武汉#20240415#C1443	C1443	蔚来	张洋	pending	武汉	0000039.90	20240415
西安#20240313#C1444	C1444	长城	唐静	sold	西安	0000025.00	20240313
广州#20240225#C1445	C1445	比亚迪	王敏	pending	广州	0000025.20	20240225
宁波#20240502#C1446	C1446	长安	周洋	pending	宁波	0000011.70	20240502
南京#20240401#C1447	C1447	长城	沈涛	sold	南京	0000022.80	20240401
郑州#20240716#C1448	C1448	长安	郭超	pending	郑州	0000013.00	20240716
成都#20241221#C1449	C1449	宝马	赵静	sold	成都	0000028.00	20241221
宁波#20240313#C1450	C1450	长安	吴涛	sold	宁波	0000014.90	20240313
杭州#20240428#C1451	C1451	宝马	郭洋	sold	杭州	0000072.80	20240428
西安#20240315#C1452	C1452	长城	吴涛	sold	西安	0000023.00	20240315
成都#20240705#C1453	C1453	比亚迪	唐静	pending	成都	0000006.40	20240705
宁波#20240915#C1454	C1454	奥迪	沈静	pending	宁波	0000066.80	20240915
沈阳#20241202#C1455	C1455	吉利	赵超	sold	沈阳	0000010.20	20241202
成都#20241210#C1456	C1456	吉利	林芳	sold	成都	0000010.60	20241210
天津#20240913#C1457	C1457	理想	王娜	pending	天津	0000040.40	20240913
宁波#20240829#C1458	C1458	小鹏	孙伟	sold	宁波	0000022.70	20240829
青岛#20240420#C1459	C1459	奔驰	唐丽	sold	青岛	0000058.00	20240420
重庆#20240728#C1460	C1460	本田	吴颖	sold	重庆	0000016.60	20240728
杭州#20240417#C1461	C1461	特斯拉	杨涛	sold	杭州	0000039.50	20240417
西安#20240930#C1462	C1462	吉利	王芳	sold	西安	0000014.60	20240930
沈阳#20240915#C1463	C1463	小鹏	张敏	sold	沈阳	0000024.80	20240915
天津#20240122#C1464	C1464	奥迪	陈敏	pending	天津	0000043.90	20240122
青岛#20240929#C1465	C1465	蔚来	孙涛	sold	青岛	0000046.80	20240929
苏州#20241014#C1466	C1466	大众	杨娜	sold	苏州	0000020.30	20241014
天津#20241104#C1467	C1467	丰田	杨鹏	pending	天津	0000041.10	20241104
北京#20240427#C1468	C1468	本田	孙杰	sold	北京	0000015.00	20240427
西安#20240225#C1469	C1469	蔚来	周涛	sold	西安	0000043.80	20240225
青岛#20241114#C1470	C1470	理想	林敏	sold	青岛	0000038.40	20241114
上海#20240513#C1471	C1471	特斯拉	郭鹏	sold	上海	0000027.30	20240513
武汉#20240512#C1472	C1472	五菱	刘丽	sold	武汉	0000010.70	20240512
重庆#20240520#C1473	C1473	小鹏	郑颖	sold	重庆	0000022.30	20240520
青岛#20241230#C1474	C1474	理想	陈宁	sold	青岛	0000034.60	20241230
重庆#20240801#C1475	C1475	蔚来	杨鹏	sold	重庆	0000046.40	20240801
长沙#20241212#C1476	C1476	大众	杨宁	sold	长沙	0000015.60	20241212
宁波#20240626#C1477	C1477	大众	郑军	pending	宁波	0000015.30	20240626
深圳#20240909#C1478	C1478	理想	孙涛	sold	深圳	0000033.80	20240909
长沙#20240210#C1479	C1479	五菱	郑伟	sold	长沙	0000005.00	20240210
南京#20241112#C1480	C1480	特斯拉	孙杰	sold	南京	0000035.40	20241112
北京#20240112#C1481	C1481	宝马	李军	pending	北京	0000068.80	20240112
重庆#20240826#C1482	C1482	小鹏	唐芳	sold	重庆	0000032.80	20240826
青岛#20241125#C1483	C1483	理想	吴娜	pending	青岛	0000034.80	20241125
天津#20240830#C1484	C1484	五菱	张杰	sold	天津	0000009.40	20240830
天津#20240602#C1485	C1485	长安	郭伟	sold	天津	0000012.50	20240602
南京#20240818#C1486	C1486	比亚迪	张洋	pending	南京	0000011.90	20240818
长沙#20240421#C1487	C1487	本田	沈颖	sold	长沙	0000016.30	20240421
昆明#20240917#C1488	C1488	丰田	李杰	pending	昆明	0000014.70	20240917
武汉#20240728#C1489	C1489	奥迪	郑芳	sold	武汉	0000047.60	20240728
武汉#20240305#C1490	C1490	大众	刘丽	pending	武汉	0000032.70	20240305
昆明#20240105#C1491	C1491	小鹏	郭芳	sold	昆明	0000031.50	20240105
广州#20240326#C1492	C1492	丰田	王丽	sold	广州	0000013.70	20240326
郑州#20240915#C1493	C1493	本田	郑强	sold	郑州	0000024.60	20240915
北京#20240712#C1494	C1494	吉利	孙芳	sold	北京	0000009.80	20240712
西安#20241128#C1495	C1495	长城	陈鹏	sold	西安	0000023.80	20241128
天津#20240525#C1496	C1496	大众	张宁	pending	天津	0000018.10	20240525
广州#20241001#C1497	C1497	长城	郑静	sold	广州	0000016.20	20241001
昆明#20240828#C1498	C1498	五菱	李敏	pending	昆明	0000011.80	20240828
重庆#20241229#C1499	C1499	长城	陈敏	sold	重庆	0000012.00	20241229
天津#20241206#C1500	C1500	本田	林芳	pending	天津	0000025.30	20241206
西安#20241220#C1501	C1501	本田	陈强	sold	西安	0000016.60	20241220
杭州#20240311#C1502	C1502	比亚迪	李娜	sold	杭州	0000028.70	20240311
杭州#20240317#C1503	C1503	奥迪	王娜	sold	杭州	0000030.40	20240317
重庆#20240413#C1504	C1504	五菱	杨芳	sold	重庆	0000008.30	20240413
长沙#20241214#C1505	C1505	本田	陈鹏	sold	长沙	0000018.10	20241214
昆明#20240629#C1506	C1506	特斯拉	王颖	pending	昆明	0000038.10	20240629
天津#20240719#C1507	C1507	大众	沈颖	sold	天津	0000016.60	20240719
郑州#20240811#C1508	C1508	长安	王丽	sold	郑州	0000009.20	20240811
杭州#20241212#C1509	C1509	特斯拉	林静	pending	杭州	0000049.70	20241212
郑州#20240802#C1510	C1510	本田	郑超	pending	郑州	0000029.90	20240802
杭州#20241213#C1511	C1511	特斯拉	赵杰	sold	杭州	0000044.30	20241213
长沙#20241020#C1512	C1512	奔驰	陈军	sold	长沙	0000078.70	20241020
深圳#20241229#C1513	C1513	长城	周芳	pending	深圳	0000015.00	20241229
沈阳#20240615#C1514	C1514	长城	陈鹏	pending	沈阳	0000023.70	20240615
成都#20241029#C1515	C1515	大众	刘宁	sold	成都	0000016.30	20241029
沈阳#20241125#C1516	C1516	奔驰	陈涛	sold	沈阳	0000065.10	20241125
郑州#20241110#C1517	C1517	奔驰	孙娜	pending	郑州	0000099.40	20241110
苏州#20240904#C1518	C1518	大众	沈鹏	pending	苏州	0000022.00	20240904
北京#20241213#C1519	C1519	奥迪	张鹏	sold	北京	0000058.40	20241213
北京#20240727#C1520	C1520	奥迪	李军	pending	北京	0000073.60	20240727
成都#20240807#C1521	C1521	小鹏	李军	sold	成都	0000021.70	20240807
沈阳#20241105#C1522	C1522	长城	郭杰	pending	沈阳	0000018.00	20241105
重庆#20240224#C1523	C1523	丰田	陈强	sold	重庆	0000021.10	20240224
长沙#20240504#C1524	C1524	长城	刘杰	sold	长沙	0000015.00	20240504
郑州#20240226#C1525	C1525	奔驰	赵军	pending	郑州	0000059.40	20240226
沈阳#20240913#C1526	C1526	长安	杨静	sold	沈阳	0000012.90	20240913
武汉#20240715#C1527	C1527	蔚来	郭涛	pending	武汉	0000043.60	20240715
成都#20240515#C1528	C1528	奔驰	杨芳	pending	成都	0000078.20	20240515
青岛#20240804#C1529	C1529	大众	吴伟	sold	青岛	0000028.10	20240804
南京#20240210#C1530	C1530	丰田	孙涛	sold	南京	0000026.90	20240210
宁波#20240131#C1531	C1531	长安	唐鹏	pending	宁波	0000017.10	20240131
深圳#20240628#C1532	C1532	比亚迪	周丽	pending	深圳	0000007.20	20240628
宁波#20240718#C1533	C1533	长安	郭娜	pending	宁波	0000019.30	20240718
青岛#20241120#C1534	C1534	理想	孙鹏	sold	青岛	0000046.40	20241120
北京#20241111#C1535	C1535	奔驰	陈伟	sold	北京	0000098.10	20241111
成都#20240613#C1536	C1536	奥迪	孙涛	sold	成都	0000044.40	20240613
成都#20240209#C1537	C1537	比亚迪	杨鹏	sold	成都	0000024.90	20240209
深圳#20241023#C1538	C1538	蔚来	郭伟	pending	深圳	0000054.60	20241023
青岛#20240906#C1539	C1539	本田	陈娜	sold	青岛	0000023.00	20240906
宁波#20241127#C1540	C1540	小鹏	赵涛	sold	宁波	0000039.30	20241127
长沙#20241019#C1541	C1541	吉利	林鹏	sold	长沙	0000015.70	20241019
青岛#20240823#C1542	C1542	蔚来	郑丽	sold	青岛	0000033.30	20240823
南京#20240120#C1543	C1543	蔚来	唐涛	sold	南京	0000049.80	20240120
武汉#20240831#C1544	C1544	本田	周强	sold	武汉	0000021.70	20240831
天津#20241222#C1545	C1545	奔驰	林涛	sold	天津	0000098.40	20241222
青岛#20241028#C1546	C1546	长安	张伟	sold	青岛	0000017.70	20241028
郑州#20241006#C1547	C1547	小鹏	林颖	sold	郑州	0000023.50	20241006
长沙#20240212#C1548	C1548	五菱	王娜	sold	长沙	0000006.40	20240212
深圳#20240122#C1549	C1549	特斯拉	张丽	sold	深圳	0000035.90	20240122
上海#20240612#C1550	C1550	长安	郑鹏	sold	上海	0000017.50	20240612
上海#20240701#C1551	C1551	小鹏	周芳	pending	上海	0000026.40	20240701
苏州#20240517#C1552	C1552	长城	李杰	sold	苏州	0000013.10	20240517
宁波#20241214#C1553	C1553	比亚迪	吴娜	sold	宁波	0000017.60	20241214
天津#20240803#C1554	C1554	比亚迪	赵强	sold	天津	0000009.30	20240803
天津#20240516#C1555	C1555	理想	林芳	sold	天津	0000047.60	20240516
深圳#20240630#C1556	C1556	大众	孙涛	pending	深圳	0000012.90	20240630
青岛#20241125#C1557	C1557	吉利	李敏	sold	青岛	0000011.60	20241125
深圳#20241226#C1558	C1558	比亚迪	杨敏	sold	深圳	0000007.80	20241226
成都#20241214#C1559	C1559	奔驰	吴强	sold	成都	0000030.80	20241214
长沙#20240915#C1560	C1560	小鹏	周敏	sold	长沙	0000033.60	20240915
宁波#20240224#C1561	C1561	丰田	张洋	sold	宁波	0000030.50	20240224
重庆#20241214#C1562	C1562	宝马	刘杰	pending	重庆	0000084.50	20241214
宁波#20240320#C1563	C1563	特斯拉	周鹏	sold	宁波	0000025.40	20240320
上海#20240512#C1564	C1564	长安	沈军	pending	上海	0000013.20	20240512
沈阳#20241115#C1565	C1565	长安	郑涛	pending	沈阳	0000012.00	20241115
西安#20240711#C1566	C1566	吉利	刘强	sold	西安	0000011.00	20240711
沈阳#20241026#C1567	C1567	小鹏	孙伟	sold	沈阳	0000021.70	20241026
成都#20241228#C1568	C1568	长安	唐芳	sold	成都	0000014.20	20241228
深圳#20240505#C1569	C1569	蔚来	郭军	sold	深圳	0000035.20	20240505
杭州#20240709#C1570	C1570	本田	赵军	sold	杭州	0000020.10	20240709
长沙#20240615#C1571	C1571	本田	孙娜	sold	长沙	0000012.70	20240615
深圳#20240401#C1572	C1572	丰田	林伟	sold	深圳	0000026.90	20240401
杭州#20240124#C1573	C1573	大众	沈鹏	pending	杭州	0000024.40	20240124
苏州#20241027#C1574	C1574	五菱	郑宁	sold	苏州	0000003.40	20241027
昆明#20240728#C1575	C1575	小鹏	李杰	pending	昆明	0000027.60	20240728
深圳#20240829#C1576	C1576	五菱	林军	sold	深圳	0000007.80	20240829
青岛#20240802#C1577	C1577	大众	杨杰	pending	青岛	0000014.40	20240802
郑州#20241027#C1578	C1578	五菱	刘敏	sold	郑州	0000008.60	20241027
武汉#20241225#C1579	C1579	小鹏	林军	sold	武汉	0000021.00	20241225
南京#20241103#C1580	C1580	五菱	唐丽	sold	南京	0000007.20	20241103
长沙#20240112#C1581	C1581	宝马	周颖	pending	长沙	0000083.60	20240112
上海#20240712#C1582	C1582	长安	王静	pending	上海	0000013.50	20240712
青岛#20240824#C1583	C1583	长城	孙涛	sold	青岛	0000014.20	20240824
郑州#20241214#C1584	C1584	奥迪	孙军	sold	郑州	0000060.60	20241214
长沙#20240727#C1585	C1585	本田	张军	sold	长沙	0000019.50	20240727
南京#20240809#C1586	C1586	理想	唐静	sold	南京	0000030.00	20240809
杭州#20241215#C1587	C1587	小鹏	沈伟	sold	杭州	0000034.20	20241215
西安#20241024#C1588	C1588	本田	孙敏	sold	西安	0000020.90	20241024
昆明#20241122#C1589	C1589	丰田	杨洋	sold	昆明	0000034.10	20241122
天津#20240122#C1590	C1590	长安	王娜	pending	天津	0000011.50	20240122
广州#20240711#C1591	C1591	五菱	陈静	sold	广州	0000012.00	20240711
苏州#20240702#C1592	C1592	特斯拉	陈敏	sold	苏州	0000037.70	20240702
青岛#20240921#C1593	C1593	五菱	陈宁	sold	青岛	0000003.50	20240921
青岛#20241009#C1594	C1594	小鹏	林宁	pending	青岛	0000022.90	20241009
昆明#20240303#C1595	C1595	长城	吴静	sold	昆明	0000012.00	20240303
青岛#20240413#C1596	C1596	奥迪	郑鹏	pending	青岛	0000075.60	20240413
长沙#20240701#C1597	C1597	奔驰	杨超	pending	长沙	0000074.90	20240701
重庆#20241028#C1598	C1598	奔驰	李芳	sold	重庆	0000045.00	20241028
郑州#20241031#C1599	C1599	长安	周超	pending	郑州	0000018.50	20241031
成都#20240104#C1600	C1600	奥迪	陈丽	pending	成都	0000042.00	20240104
上海#20241111#C1601	C1601	比亚迪	吴鹏	pending	上海	0000013.50	20241111
长沙#20240629#C1602	C1602	吉利	郭静	pending	长沙	0000010.40	20240629
武汉#20240415#C1603	C1603	长安	周丽	pending	武汉	0000019.20	20240415
昆明#20240626#C1604	C1604	长城	陈洋	pending	昆明	0000015.40	20240626
宁波#20241222#C1605	C1605	宝马	李宁	sold	宁波	0000068.70	20241222
天津#20240816#C1606	C1606	五菱	刘涛	sold	天津	0000004.70	20240816
上海#20240328#C1607	C1607	蔚来	吴敏	sold	上海	0000049.10	20240328
昆明#20241120#C1608	C1608	大众	陈静	sold	昆明	0000028.40	20241120
重庆#20241103#C1609	C1609	奔驰	唐敏	sold	重庆	0000040.30	20241103
青岛#20241118#C1610	C1610	本田	王宁	pending	青岛	0000030.60	20241118
武汉#20240315#C1611	C1611	理想	张静	sold	武汉	0000041.20	20240315
北京#20240922#C1612	C1612	小鹏	吴丽	sold	北京	0000016.80	20240922
深圳#20240920#C1613	C1613	奔驰	唐伟	sold	深圳	0000078.60	20240920
武汉#20241218#C1614	C1614	宝马	沈伟	sold	武汉	0000067.80	20241218
成都#20240719#C1615	C1615	比亚迪	吴颖	sold	成都	0000015.80	20240719
杭州#20241207#C1616	C1616	小鹏	孙涛	sold	杭州	0000033.70	20241207
武汉#20241004#C1617	C1617	宝马	张宁	pending	武汉	0000029.00	20241004
深圳#20240606#C1618	C1618	比亚迪	郭敏	sold	深圳	0000021.10	20240606
昆明#20240519#C1619	C1619	吉利	林涛	sold	昆明	0000016.20	20240519
长沙#20241111#C1620	C1620	吉利	李芳	pending	长沙	0000010.10	20241111
天津#20241016#C1621	C1621	宝马	孙伟	sold	天津	0000067.90	20241016
武汉#20240510#C1622	C1622	丰田	唐鹏	sold	武汉	0000034.20	20240510
宁波#20240926#C1623	C1623	奔驰	唐颖	sold	宁波	0000048.10	20240926
广州#20240207#C1624	C1624	理想	周涛	sold	广州	0000040.30	20240207
西安#20241019#C1625	C1625	比亚迪	周伟	sold	西安	0000018.50	20241019
上海#20240222#C1626	C1626	特斯拉	吴颖	pending	上海	0000037.60	20240222
深圳#20240514#C1627	C1627	奔驰	李静	sold	深圳	0000041.60	20240514
沈阳#20240829#C1628	C1628	奥迪	郭敏	sold	沈阳	0000067.90	20240829
南京#20241128#C1629	C1629	奥迪	赵伟	sold	南京	0000031.30	20241128
郑州#20240712#C1630	C1630	吉利	周鹏	sold	郑州	0000018.60	20240712
天津#20240311#C1631	C1631	长城	赵丽	sold	天津	0000021.80	20240311
成都#20240704#C1632	C1632	丰田	郑涛	sold	成都	0000013.00	20240704
杭州#20241004#C1633	C1633	大众	刘宁	sold	杭州	0000014.10	20241004
天津#20240308#C1634	C1634	特斯拉	周敏	sold	天津	0000039.00	20240308
深圳#20240701#C1635	C1635	理想	王超	pending	深圳	0000041.40	20240701
宁波#20241129#C1636	C1636	宝马	孙敏	sold	宁波	0000041.30	20241129
北京#20240828#C1637	C1637	五菱	杨静	sold	北京	0000010.20	20240828
郑州#20241009#C1638	C1638	奥迪	唐敏	sold	郑州	0000068.20	20241009
武汉#20240914#C1639	C1639	比亚迪	刘伟	pending	武汉	0000006.80	20240914
天津#20241028#C1640	C1640	丰田	孙娜	pending	天津	0000025.20	20241028
杭州#20240713#C1641	C1641	奔驰	刘丽	sold	杭州	0000040.20	20240713
西安#20241216#C1642	C1642	蔚来	郭鹏	sold	西安	0000040.10	20241216
广州#20240105#C1643	C1643	宝马	陈颖	sold	广州	0000039.60	20240105
北京#20241119#C1644	C1644	大众	王丽	sold	北京	0000023.80	20241119
成都#20241020#C1645	C1645	宝马	杨宁	pending	成都	0000082.60	20241020
南京#20241214#C1646	C1646	小鹏	林洋	sold	南京	0000024.00	20241214
长沙#20240519#C1647	C1647	奥迪	赵洋	sold	长沙	0000034.00	20240519
沈阳#20240209#C1648	C1648	长安	孙颖	pending	沈阳	0000019.90	20240209
武汉#20240721#C1649	C1649	奥迪	郑军	pending	武汉	0000050.60	20240721
上海#20240303#C1650	C1650	蔚来	郭敏	pending	上海	0000044.90	20240303
北京#20240215#C1651	C1651	丰田	唐芳	sold	北京	0000034.20	20240215
南京#20240227#C1652	C1652	奔驰	孙颖	sold	南京	0000037.10	20240227
长沙#20240217#C1653	C1653	比亚迪	张敏	sold	长沙	0000021.60	20240217
青岛#20241016#C1654	C1654	蔚来	唐强	sold	青岛	0000048.60	20241016
天津#20240726#C1655	C1655	丰田	刘鹏	sold	天津	0000023.40	20240726
深圳#20240813#C1656	C1656	蔚来	赵军	pending	深圳	0000035.20	20240813
郑州#20240416#C1657	C1657	五菱	孙静	pending	郑州	0000007.80	20240416
杭州#20241204#C1658	C1658	大众	陈洋	sold	杭州	0000023.80	20241204
沈阳#20240502#C1659	C1659	吉利	李杰	sold	沈阳	0000012.40	20240502
成都#20241007#C1660	C1660	比亚迪	李洋	sold	成都	0000009.70	20241007
长沙#20241116#C1661	C1661	小鹏	刘颖	sold	长沙	0000027.50	20241116
杭州#20240407#C1662	C1662	长安	王宁	sold	杭州	0000015.70	20240407
苏州#20240121#C1663	C1663	大众	郭洋	sold	苏州	0000023.00	20240121
苏州#20240810#C1664	C1664	小鹏	陈超	sold	苏州	0000026.50	20240810
南京#20240930#C1665	C1665	理想	刘杰	sold	南京	0000038.50	20240930
上海#20240219#C1666	C1666	大众	林洋	sold	上海	0000021.90	20240219
昆明#20241003#C1667	C1667	本田	陈涛	sold	昆明	0000025.30	20241003
杭州#20240730#C1668	C1668	大众	陈超	sold	杭州	0000012.80	20240730
青岛#20240225#C1669	C1669	长安	陈静	pending	青岛	0000020.20	20240225
苏州#20240415#C1670	C1670	长城	郑静	pending	苏州	0000010.80	20240415
成都#20241003#C1671	C1671	五菱	林宁	sold	成都	0000006.40	20241003
长沙#20240916#C1672	C1672	五菱	张涛	sold	长沙	0000011.30	20240916
广州#20240127#C1673	C1673	比亚迪	吴颖	pending	广州	0000031.40	20240127
天津#20240704#C1674	C1674	比亚迪	吴杰	sold	天津	0000029.60	20240704
天津#20240114#C1675	C1675	理想	唐涛	sold	天津	0000045.20	20240114
深圳#20240713#C1676	C1676	本田	周静	pending	深圳	0000014.00	20240713
上海#20240727#C1677	C1677	大众	杨宁	pending	上海	0000017.40	20240727
昆明#20240727#C1678	C1678	本田	孙颖	sold	昆明	0000023.70	20240727
苏州#20240808#C1679	C1679	比亚迪	陈敏	sold	苏州	0000025.30	20240808
沈阳#20240326#C1680	C1680	大众	刘鹏	sold	沈阳	0000013.80	20240326
成都#20240203#C1681	C1681	蔚来	沈敏	sold	成都	0000048.40	20240203
